LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,,34:E9:11:96:FC:9B,-65,,0.000000,0.000000,0.000,0.000,Client
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 10:25:42,1900-01-00 00:00:00,JioFiber-4g,F0:ED:B8:84:E8:F6,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
